name,op category,process_name,process_label,thread_name,Input Dims,Input type,Input Strides,Concrete Inputs,operation_count,total_direct_kernel_time_mean,total_direct_kernel_time_median,total_direct_kernel_time_std,total_direct_kernel_time_min,total_direct_kernel_time_max,total_direct_kernel_time_sum,ex_UID,kernel_details_summary,trunc_kernel_details,Percentage (%),Cumulative Percentage (%)
aten::cat,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"(((1, 384, 2, 180, 320), (1, 384, 2, 180, 320)), ())","('TensorList', 'Scalar')","(((88473600, 115200, 57600, 320, 1), (88473600, 115200, 57600, 320, 1)), ())","('', '3')",23,451.10478940217394,451.55859375,2.7189795327993553,443.0458984375,454.8857421875,10375.41015625,881973,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(5216.6489999999985), 'mean_duration_us': np.float64(226.81082608695647), 'median_duration_us': np.float64(226.691), 'std_dev_duration_us': np.float64(1.059982020035118), 'min_duration_us': np.float64(224.451), 'max_duration_us': np.float64(228.868)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(5158.7609999999995), 'mean_duration_us': np.float64(224.29395652173912), 'median_duration_us': np.float64(224.451), 'std_dev_duration_us': np.float64(1.800716342441455), 'min_duration_us': np.float64(218.595), 'max_duration_us': np.float64(227.011)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(226.81)}, {'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(224.29)}]",0.0018537759029188668,99.92022913374555
aten::copy_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((4, 384, 180, 320), (4, 384, 180, 320), ())","('float', 'float', 'Scalar')","((22118400, 57600, 320, 1), (57600, 230400, 320, 1), ())","('', '', 'False')",23,443.1755264945652,444.7099609375,4.726977137673619,431.23828125,449.478515625,10193.037109375,881994,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(10193.038), 'mean_duration_us': np.float64(443.17556521739135), 'median_duration_us': np.float64(444.71), 'std_dev_duration_us': np.float64(4.623135523844568), 'min_duration_us': np.float64(431.238), 'max_duration_us': np.float64(449.479)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(443.18)}]",0.0018211912865473286,99.9220503250321
aten::add_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 768, 2, 180, 320), (1, 768, 1, 1, 1), ())","('float', 'float', 'Scalar')","((88473600, 115200, 57600, 320, 1), (768, 1, 1, 1, 1), ())","('', '', '1')",23,430.78192934782606,431.71875,3.7463006405037103,424.421875,436.486328125,9907.984375,881965,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(9907.983), 'mean_duration_us': np.float64(430.7818695652174), 'median_duration_us': np.float64(431.719), 'std_dev_duration_us': np.float64(3.6639124052604646), 'min_duration_us': np.float64(424.422), 'max_duration_us': np.float64(436.486)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(430.78)}]",0.0017702608768490487,99.92382058590896
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1050148864,), (1050148864,), ())","('float', 'float', 'Scalar')","((1,), (1,), ())","('', '', 'False')",2,4945.40625,4945.40625,2.0135970448632543,4943.982421875,4946.830078125,9890.8125,414,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(9890.812), 'mean_duration_us': np.float64(4945.406), 'median_duration_us': np.float64(4945.406), 'std_dev_duration_us': np.float64(1.4239999999999782), 'min_duration_us': np.float64(4943.982), 'max_duration_us': np.float64(4946.83)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(4945.41)}]",0.0017671927756748738,99.92558777868463
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 192, 2, 360, 640), (1, 192, 2, 360, 640), ())","('float', 'float', 'Scalar')","((176947200, 230400, 44236800, 640, 1), (176947200, 230400, 44236800, 640, 1), ())","('', '', 'False')",23,427.13663383152175,427.6220703125,1.9498537927569635,424.26171875,430.6943359375,9824.142578125,882021,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(9824.141), 'mean_duration_us': np.float64(427.1365652173913), 'median_duration_us': np.float64(427.622), 'std_dev_duration_us': np.float64(1.9069056616069002), 'min_duration_us': np.float64(424.262), 'max_duration_us': np.float64(430.694)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(427.14)}]",0.0017552808519282345,99.92734305953655
aten::_local_scalar_dense,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((),)","('bool',)","((),)","('',)",4329,2.19608513260857,1.6640625,0.6832327970711057,1.470703125,4.7041015625,9506.8525390625,14808,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 4329, 'total_duration_us': np.float64(9506.632999999998), 'mean_duration_us': np.float64(2.1960344190344188), 'median_duration_us': np.float64(1.664), 'std_dev_duration_us': np.float64(0.6831662381898276), 'min_duration_us': np.float64(1.471), 'max_duration_us': np.float64(4.704)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(2.2)}]",0.0016985905987437918,99.9290416501353
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 384, 4, 180, 320), (1, 384, 4, 180, 320), ())","('float', 'float', 'Scalar')","((88473600, 230400, 57600, 320, 1), (88473600, 230400, 57600, 320, 1), ())","('', '', 'False')",22,425.494140625,425.73388671875,1.4562464099857722,422.341796875,427.58984375,9360.87109375,883840,"[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'count': 22, 'total_duration_us': np.float64(9360.871), 'mean_duration_us': np.float64(425.4941363636363), 'median_duration_us': np.float64(425.73400000000004), 'std_dev_duration_us': np.float64(1.4227160099757497), 'min_duration_us': np.float64(422.342), 'max_duration_us': np.float64(427.59)}]","[{'name': 'Memcpy DtoD (Device -> Device)', 'stream': 7, 'mean_duration_us': np.float64(425.49)}]",0.0016725080746297389,99.93071415820994
triton_poi_fused__to_copy__unsafe_view_clone_permute_view_8,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((2621440,), (1, 2048, 10, 128), ())","('c10::BFloat16', 'c10::Half', 'Scalar')","((1,), (2621440, 1280, 128, 1), ())","('', '', '2621440')",2160,4.297234429253472,4.2880859375,0.2411095827782092,3.6796875,6.6240234375,9282.0263671875,57246,"[{'name': 'triton_poi_fused__to_copy__unsafe_view_clone_permute_view_8', 'stream': 7, 'count': 2160, 'total_duration_us': np.float64(9281.981), 'mean_duration_us': np.float64(4.297213425925926), 'median_duration_us': np.float64(4.288), 'std_dev_duration_us': np.float64(0.2410859350117406), 'min_duration_us': np.float64(3.68), 'max_duration_us': np.float64(6.624)}]","[{'name': 'triton_poi_fused__to_copy__unsafe_view_clone_permute_view_8', 'stream': 7, 'mean_duration_us': np.float64(4.3)}]",0.0016584208769216324,99.93237257908686
triton_tem_fused_addmm_silu_t_3,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((30720,), (1, 5120), (30720, 5120), (1, 30720), (), (), ())","('c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'Scalar', 'Scalar', 'Scalar')","((1,), (5120, 1), (5120, 1), (30720, 1), (), (), ())","('', '', '', '', '480', '1', '1')",54,169.33758318865742,168.5791015625,2.547127011534147,166.498046875,176.4833984375,9144.2294921875,30211,"[{'name': 'triton_tem_fused_addmm_silu_t_3', 'stream': 7, 'count': 54, 'total_duration_us': np.float64(9144.227), 'mean_duration_us': np.float64(169.33753703703704), 'median_duration_us': np.float64(168.579), 'std_dev_duration_us': np.float64(2.523397582573814), 'min_duration_us': np.float64(166.498), 'max_duration_us': np.float64(176.483)}]","[{'name': 'triton_tem_fused_addmm_silu_t_3', 'stream': 7, 'mean_duration_us': np.float64(169.34)}]",0.0016338006910662666,99.93400637977793
aten::linalg_vector_norm,reduce,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 192, 4, 360, 640), (), (), (), ())","('float', 'Scalar', 'ScalarList', 'Scalar', '')","((176947200, 230400, 44236800, 640, 1), (), (), (), ())","('', '2.', '[1]', 'True', '')",23,391.9820397418478,392.005859375,1.2728991241683358,389.189453125,394.1181640625,9015.5869140625,882007,"[{'name': 'void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::NormTwoOps<float, float, float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::NormTwoOps<float, float, float>, unsigned int, float, 4, 4>)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(9015.587000000001), 'mean_duration_us': np.float64(391.98204347826095), 'median_duration_us': np.float64(392.006), 'std_dev_duration_us': np.float64(1.2448867061516544), 'min_duration_us': np.float64(389.189), 'max_duration_us': np.float64(394.118)}]","[{'name': 'void at::native::reduce_kernel<128, 4, at::native::ReduceOp<floa...', 'stream': 7, 'mean_duration_us': np.float64(391.98)}]",0.001610816104642584,99.93561719588257
triton_poi_fused_abs_eq_max_0,triton,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1,), (), ())","('c10::BFloat16', 'bool', 'Scalar')","((1,), (), ())","('', '', '1')",4850,1.836481556056701,1.7919921875,0.251042907254631,1.4404296875,2.5595703125,8906.935546875,44322,"[{'name': 'triton_poi_fused_abs_eq_max_0', 'stream': 7, 'count': 4850, 'total_duration_us': np.float64(8906.974), 'mean_duration_us': np.float64(1.8364894845360824), 'median_duration_us': np.float64(1.792), 'std_dev_duration_us': np.float64(0.2510034927935858), 'min_duration_us': np.float64(1.44), 'max_duration_us': np.float64(2.56)}]","[{'name': 'triton_poi_fused_abs_eq_max_0', 'stream': 7, 'mean_duration_us': np.float64(1.84)}]",0.0015914033505173848,99.93720859923309
aten::gather,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((32, 64), (), (262144, 64), (), (262144, 64))","('float', 'Scalar', 'long int', 'Scalar', 'float')","((64, 1), (), (1, 0), (), (64, 1))","('', '0', '', 'False', '')",48,174.8170369466146,174.818359375,0.14538253176484053,174.2421875,175.0419921875,8391.2177734375,7361,"[{'name': 'void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(8391.217), 'mean_duration_us': np.float64(174.81702083333334), 'median_duration_us': np.float64(174.818), 'std_dev_duration_us': np.float64(0.14394218885593865), 'min_duration_us': np.float64(174.242), 'max_duration_us': np.float64(175.042)}]","[{'name': 'void at::native::vectorized_gather_kernel<16, long>(char*, char*...', 'stream': 7, 'mean_duration_us': np.float64(174.82)}]",0.0014992599878254037,99.93870785922091
aten::fill_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 384, 3, 92, 162), ())","('float', 'Scalar')","((17169408, 44712, 14904, 162, 1), ())","('', '0.')",240,33.440043131510414,33.4091796875,0.293563980540806,32.6083984375,34.8486328125,8025.6103515625,879413,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)', 'stream': 7, 'count': 240, 'total_duration_us': np.float64(8025.611), 'mean_duration_us': np.float64(33.440045833333336), 'median_duration_us': np.float64(33.409), 'std_dev_duration_us': np.float64(0.29295558889697326), 'min_duration_us': np.float64(32.608), 'max_duration_us': np.float64(34.849)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::Fi...', 'stream': 7, 'mean_duration_us': np.float64(33.44)}]",0.001433936861472476,99.94014179608239
aten::copy_,other,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((384, 384, 3, 3, 3), (384, 384, 3, 3, 3), ())","('float', 'float', 'Scalar')","((10368, 27, 9, 3, 1), (10368, 27, 9, 3, 1), ())","('', '', 'True')",26,299.5033428485577,296.42041015625,8.973634728314043,290.435546875,321.796875,7787.0869140625,923495,"[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'count': 26, 'total_duration_us': np.float64(7787.0869999999995), 'mean_duration_us': np.float64(299.5033461538461), 'median_duration_us': np.float64(296.4205), 'std_dev_duration_us': np.float64(8.799415478586795), 'min_duration_us': np.float64(290.436), 'max_duration_us': np.float64(321.797)}]","[{'name': 'Memcpy DtoH (Device -> Pinned)', 'stream': 7, 'mean_duration_us': np.float64(299.5)}]",0.001391319847392072,99.94153311592977
aten::addmm,GEMM,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((64,), (21600, 5120), (5120, 64), (), ())","('c10::BFloat16', 'c10::BFloat16', 'c10::BFloat16', 'Scalar', 'Scalar')","((1,), (5120, 1), (1, 5120), (), ())","('', '', '', '1', '1')",54,139.20549406828704,138.4345703125,1.8391932153572812,137.08984375,144.544921875,7517.0966796875,86436,"[{'name': 'nvjet_tst_64x192_64x6_1x2_h_bz_bias_TNN', 'stream': 7, 'count': 54, 'total_duration_us': np.float64(7517.102000000001), 'mean_duration_us': np.float64(139.2055925925926), 'median_duration_us': np.float64(138.4345), 'std_dev_duration_us': np.float64(1.8220897396133882), 'min_duration_us': np.float64(137.09), 'max_duration_us': np.float64(144.545)}]","[{'name': 'nvjet_tst_64x192_64x6_1x2_h_bz_bias_TNN', 'stream': 7, 'mean_duration_us': np.float64(139.21)}]",0.001343080656558127,99.94287619658633
aten::copy_,elementwise,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),"((1, 192, 5, 360, 640), (1, 192, 5, 360, 640), ())","('float', 'float', 'Scalar')","((267729408, 1394424, 232404, 642, 1), (221184000, 1152000, 230400, 640, 1), ())","('', '', 'False')",6,1127.5735677083333,1128.99169921875,4.674123233714176,1121.51953125,1132.240234375,6765.44140625,882049,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(6765.441999999999), 'mean_duration_us': np.float64(1127.5736666666664), 'median_duration_us': np.float64(1128.992), 'std_dev_duration_us': np.float64(4.266773358041041), 'min_duration_us': np.float64(1121.52), 'max_duration_us': np.float64(1132.24)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(1127.57)}]",0.001208782309580397,99.9440849788959
