name,param: shape_in1,param: shape_in2,param: dtype_in1_in2_out,param: stride_input1,param: stride_input2,param: stride_output,GFLOPS_first,Data Moved (MB)_first,FLOPS/Byte_first,TB/s_mean,TB/s_median,TB/s_std,TB/s_min,TB/s_max,TFLOPS/s_mean,TFLOPS/s_median,TFLOPS/s_std,TFLOPS/s_min,TFLOPS/s_max,process_name_first,process_label_first,thread_name_first,Compute Spec,kernel_details__summarize_kernel_stats,trunc_kernel_details,Input Dims_first,Input type_first,Input Strides_first,Concrete Inputs_first,Kernel Time (µs)_mean,Kernel Time (µs)_median,Kernel Time (µs)_std,Kernel Time (µs)_min,Kernel Time (µs)_max,Kernel Time (µs)_sum,name_count,UID_first
aten::add,"(1, 192, 2, 180, 320)",(),"('float', 'double', None)","(22118400, 57600, 11059200, 320, 1)",(),,0.0221184,168.75000762939453,0.1249999943485969,1.791918276265761,1.7964539766413516,0.017263214721779566,1.7604463540636386,1.8255396805400232,0.22398977440636764,0.2245567369276834,0.0021579017426610705,0.22005578430896286,0.22819244975064232,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(2271.391), 'mean_duration_us': np.float64(98.7561304347826), 'median_duration_us': np.float64(98.498), 'std_dev_duration_us': np.float64(0.9330799539043111), 'min_duration_us': np.float64(96.929), 'max_duration_us': np.float64(100.513)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(98.76)}]","[[1, 192, 2, 180, 320], [], []]","['float', 'double', 'Scalar']","[[22118400, 57600, 11059200, 320, 1], [], []]","['', '', '1']",98.7561565896739,98.498046875,0.9540945399285554,96.9287109375,100.5126953125,2271.3916015625,23,881648
aten::mul,"(1, 192, 2, 180, 320)",(),"('float', 'double', None)","(22118400, 57600, 11059200, 320, 1)",(),,0.0221184,168.75000762939453,0.1249999943485969,1.823840033172793,1.8189058192075651,0.01971031816021959,1.8011326142345927,1.8801512990495166,0.22797999383934392,0.22736321712157564,0.0024637896586365005,0.22514156660039764,0.2350189017556967,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(2231.68), 'mean_duration_us': np.float64(97.0295652173913), 'median_duration_us': np.float64(97.282), 'std_dev_duration_us': np.float64(1.0067067629733382), 'min_duration_us': np.float64(94.113), 'max_duration_us': np.float64(98.242)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(97.03)}]","[[1, 192, 2, 180, 320], []]","['float', 'double']","[[22118400, 57600, 11059200, 320, 1], []]","['', '']",97.02967900815217,97.2822265625,1.0293473165413152,94.11328125,98.2421875,2231.6826171875,23,881646
aten::mul,"(1, 512, 10240)",(),"('float', 'double', None)","(5242880, 10240, 1)",(),,0.00524288,40.00000762939453,0.12499997615814663,2.96385105811666,2.9720905924849492,0.08055110645016277,2.708050513997478,3.09123946682021,0.37048131160088027,0.37151125320047057,0.010068886385782676,0.3385062496847415,0.3864048596516482,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 144, 'total_duration_us': np.float64(2039.346), 'mean_duration_us': np.float64(14.162125), 'median_duration_us': np.float64(14.112), 'std_dev_duration_us': np.float64(0.3908783711612434), 'min_duration_us': np.float64(13.568), 'max_duration_us': np.float64(15.488)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::AU...', 'stream': 7, 'mean_duration_us': np.float64(14.16)}]","[[1, 512, 10240], []]","['float', 'double']","[[5242880, 10240, 1], []]","['', '']",14.162116156684029,14.1123046875,0.39222821502594135,13.568359375,15.48828125,2039.3447265625,144,7514
aten::add_,"(1, 1152, 90, 160)","(1, 1152, 1, 1)","('float', 'float', None)","(16588800, 14400, 160, 1)","(1152, 1, 1, 1)",,0.0165888,126.56689453125,0.12499565987292108,1.715089010690237,1.714461147084097,0.014834456140801942,1.6852072491350765,1.7388989314805572,0.21437868263202156,0.2143002024062619,0.0018542426341754442,0.21064359212826902,0.21735481939272963,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 24, 'total_duration_us': np.float64(1857.2740000000001), 'mean_duration_us': np.float64(77.38641666666668), 'median_duration_us': np.float64(77.40899999999999), 'std_dev_duration_us': np.float64(0.6572423396705018), 'min_duration_us': np.float64(76.321), 'max_duration_us': np.float64(78.753)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(77.39)}]","[[1, 1152, 90, 160], [1, 1152, 1, 1], []]","['float', 'float', 'Scalar']","[[16588800, 14400, 160, 1], [1152, 1, 1, 1], []]","['', '', '1']",77.38639322916667,77.4091796875,0.6714164730108054,76.3212890625,78.7529296875,1857.2734375,24,879500
aten::add,"(1, 512, 10240)","(1, 512, 10240)","('float', 'float', None)","(5242880, 10240, 1)","(5242880, 10240, 1)",,0.00524288,60.0,0.08333333333333333,2.191170312006805,2.194295280653951,0.028729919310691684,2.127696074507084,2.2443654220519074,0.1825975260005671,0.18285794005449593,0.0023941599425576455,0.1773080062089237,0.18703045183765896,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 48, 'total_duration_us': np.float64(1378.4450000000002), 'mean_duration_us': np.float64(28.71760416666667), 'median_duration_us': np.float64(28.672), 'std_dev_duration_us': np.float64(0.37344593202939763), 'min_duration_us': np.float64(28.032), 'max_duration_us': np.float64(29.569)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(28.72)}]","[[1, 512, 10240], [1, 512, 10240], []]","['float', 'float', 'Scalar']","[[5242880, 10240, 1], [5242880, 10240, 1], []]","['', '', '1']",28.717610677083332,28.671875,0.37741804492059405,28.0322265625,29.5693359375,1378.4453125,48,7519
aten::add_,"(1, 768, 1, 90, 160)","(1, 768, 1, 1, 1)","('float', 'float', None)","(11059200, 14400, 14400, 160, 1)","(768, 1, 1, 1, 1)",,0.0110592,84.3779296875,0.12499565987292108,1.5428543362229343,1.548931685153525,0.01774612034250966,1.5100270359172654,1.5709276806824684,0.1928500958439833,0.19360973808384052,0.0022181880223962626,0.1887468257804297,0.1963591420595426,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(1319.1259999999997), 'mean_duration_us': np.float64(57.353304347826075), 'median_duration_us': np.float64(57.121), 'std_dev_duration_us': np.float64(0.6484577982167026), 'min_duration_us': np.float64(56.321), 'max_duration_us': np.float64(58.593)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(57.35)}]","[[1, 768, 1, 90, 160], [1, 768, 1, 1, 1], []]","['float', 'float', 'Scalar']","[[11059200, 14400, 14400, 160, 1], [768, 1, 1, 1, 1], []]","['', '', '1']",57.35338824728261,57.12109375,0.6629078536694916,56.3212890625,58.5927734375,1319.1279296875,23,881581
aten::add_,"(1, 192, 1, 360, 640)","(1, 192, 1, 1, 1)","('float', 'float', None)","(44236800, 230400, 230400, 640, 1)","(192, 1, 1, 1, 1)",,0.0442368,337.500732421875,0.12499972873322758,1.6684987917908831,1.669044046413502,0.0029474385911191494,1.6637680753677482,1.6723211660098385,0.20856189636557834,0.20863005304549626,0.00036842902434774575,0.20797055809597267,0.20903969210606468,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 6, 'total_duration_us': np.float64(1272.627), 'mean_duration_us': np.float64(212.1045), 'median_duration_us': np.float64(212.035), 'std_dev_duration_us': np.float64(0.342277543328023), 'min_duration_us': np.float64(211.619), 'max_duration_us': np.float64(212.707)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(212.1)}]","[[1, 192, 1, 360, 640], [1, 192, 1, 1, 1], []]","['float', 'float', 'Scalar']","[[44236800, 230400, 230400, 640, 1], [192, 1, 1, 1, 1], []]","['', '', '1']",212.1044921875,212.03466796875,0.37494913391998036,211.619140625,212.70703125,1272.626953125,6,880251
aten::add_,"(1, 3, 4, 720, 1280)","(1, 3, 1, 1, 1)","('float', 'float', None)","(11059200, 3686400, 921600, 1280, 1)","(3, 1, 1, 1, 1)",,0.0110592,84.3750114440918,0.12499998304579223,1.7750495808054634,1.7802511041068974,0.021209609983897863,1.7258211008286504,1.8189607623024877,0.22188116750612358,0.2225313578306151,0.0026512008883950965,0.2157276083436518,0.22737006444877228,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})', 'stream': 7, 'count': 23, 'total_duration_us': np.float64(1146.545), 'mean_duration_us': np.float64(49.849782608695655), 'median_duration_us': np.float64(49.697), 'std_dev_duration_us': np.float64(0.5854499537904112), 'min_duration_us': np.float64(48.64), 'max_duration_us': np.float64(51.265)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(49.85)}]","[[1, 3, 4, 720, 1280], [1, 3, 1, 1, 1], []]","['float', 'float', 'Scalar']","[[11059200, 3686400, 921600, 1280, 1], [3, 1, 1, 1, 1], []]","['', '', '1']",49.84973675271739,49.697265625,0.5985930060333859,48.6396484375,51.2646484375,1146.5439453125,23,882703
aten::add,"(1, 96, 1, 720, 1280)","(1, 96, 1, 720, 1280)","('float', 'float', None)","(88473600, 921600, 921600, 1280, 1)","(88473600, 921600, 921600, 1280, 1)",,0.0884736,1012.5,0.08333333333333333,1.8669264491821318,1.8669264491821318,0.0023780427257993346,1.8652449190447677,1.8686079793194958,0.155577204098511,0.155577204098511,0.00019817022714995765,0.155437076587064,0.15571733160995802,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)', 'stream': 7, 'count': 2, 'total_duration_us': np.float64(1137.3600000000001), 'mean_duration_us': np.float64(568.6800000000001), 'median_duration_us': np.float64(568.6800000000001), 'std_dev_duration_us': np.float64(0.5120000000000005), 'min_duration_us': np.float64(568.168), 'max_duration_us': np.float64(569.192)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(568.68)}]","[[1, 96, 1, 720, 1280], [1, 96, 1, 720, 1280], []]","['float', 'float', 'Scalar']","[[88473600, 921600, 921600, 1280, 1], [88473600, 921600, 921600, 1280, 1], []]","['', '', '1']",568.68017578125,568.68017578125,0.7243701303366097,568.16796875,569.1923828125,1137.3603515625,2,880658
aten::add,"(1, 3, 93, 720, 1280)",(),"('float', 'double', None)","(257126400, 85708800, 921600, 1280, 1)",(),,0.2571264,1961.7187576293945,0.12499999951385776,1.8385857808409538,1.8385857808409538,,1.8385857808409538,1.8385857808409538,0.22982322171130498,0.22982322171130498,,0.22982322171130498,0.22982322171130498,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(1118.801), 'mean_duration_us': np.float64(1118.801), 'median_duration_us': np.float64(1118.801), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(1118.801), 'max_duration_us': np.float64(1118.801)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::CU...', 'stream': 7, 'mean_duration_us': np.float64(1118.8)}]","[[1, 3, 93, 720, 1280], [], []]","['float', 'double', 'Scalar']","[[257126400, 85708800, 921600, 1280, 1], [], []]","['', '', '1']",1118.80078125,1118.80078125,,1118.80078125,1118.80078125,1118.80078125,1,923261
aten::div,"(1, 3, 93, 720, 1280)",(),"('float', 'long int', None)","(257126400, 85708800, 921600, 1280, 1)",(),,0.2571264,1961.7187576293945,0.12499999951385776,1.839692179565628,1.839692179565628,,1.839692179565628,1.839692179565628,0.2299615215513514,0.2299615215513514,,0.2299615215513514,0.2299615215513514,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)', 'stream': 7, 'count': 1, 'total_duration_us': np.float64(1118.128), 'mean_duration_us': np.float64(1118.128), 'median_duration_us': np.float64(1118.128), 'std_dev_duration_us': np.float64(0.0), 'min_duration_us': np.float64(1118.128), 'max_duration_us': np.float64(1118.128)}]","[{'name': 'void at::native::vectorized_elementwise_kernel<4, at::native::BU...', 'stream': 7, 'mean_duration_us': np.float64(1118.13)}]","[[1, 3, 93, 720, 1280], []]","['float', 'long int']","[[257126400, 85708800, 921600, 1280, 1], []]","['', '']",1118.1279296875,1118.1279296875,,1118.1279296875,1118.1279296875,1118.1279296875,1,923260
aten::mul,"(1, 192, 1, 360, 640)","(192, 1, 1, 1)","('float', 'float', None)","(44236800, 230400, 230400, 640, 1)","(1, 1, 1, 1)",,0.0442368,337.500732421875,0.12499972873322758,1.6212327460836913,1.617763149344214,0.014246311948163587,1.6053222352597212,1.6361917259202736,0.20265365347388706,0.2022199548226387,0.001780785128969385,0.20066484393688372,0.20452352189558567,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(1091.506), 'mean_duration_us': np.float64(218.30120000000002), 'median_duration_us': np.float64(218.756), 'std_dev_duration_us': np.float64(1.714104944278496), 'min_duration_us': np.float64(216.292), 'max_duration_us': np.float64(220.451)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(218.3)}]","[[1, 192, 1, 360, 640], [192, 1, 1, 1]]","['float', 'float']","[[44236800, 230400, 230400, 640, 1], [1, 1, 1, 1]]","['', '']",218.301171875,218.755859375,1.916333728013678,216.2919921875,220.451171875,1091.505859375,5,880259
aten::mul,(),"(1, 16, 6, 90, 160)","('float', 'float', None)",(),"(1382400, 86400, 14400, 160, 1)",,0.0013824,10.546878814697266,0.1249999547887895,1.6080701554102537,1.6457818479872113,0.19722746298900354,1.1220276326166652,1.8580188508613618,0.2010086967234834,0.20572265659061184,0.024653423956733093,0.14025340334885567,0.23225227235438886,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 156, 'total_duration_us': np.float64(1090.8070000000002), 'mean_duration_us': np.float64(6.992352564102566), 'median_duration_us': np.float64(6.72), 'std_dev_duration_us': np.float64(0.9485586691267318), 'min_duration_us': np.float64(5.952), 'max_duration_us': np.float64(9.856)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(6.99)}]","[[], [1, 16, 6, 90, 160]]","['float', 'float']","[[], [1382400, 86400, 14400, 160, 1]]","['', '']",6.992400340544871,6.7197265625,0.9516427704687029,5.9521484375,9.8564453125,1090.814453125,156,101307
aten::div,"(1, 192, 1, 360, 640)","(1, 192, 1, 360, 640)","('float', 'float', None)","(44236800, 230400, 230400, 640, 1)","(230400, 0, 230400, 640, 1)",,0.0442368,506.25,0.08333333333333333,2.5205166849033778,2.5279699684225703,0.01502872571898589,2.49827329524825,2.5337674430745563,0.2100430570752815,0.2106641640352142,0.0012523938099154813,0.20818944127068753,0.21114728692287973,sgl_diffusion::scheduler_TP0,CPU,thread 1814229 (sgl_diffusion::),vector_fp32,"[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})', 'stream': 7, 'count': 5, 'total_duration_us': np.float64(1053.0710000000001), 'mean_duration_us': np.float64(210.61420000000004), 'median_duration_us': np.float64(209.987), 'std_dev_duration_us': np.float64(1.1269453225423125), 'min_duration_us': np.float64(209.507), 'max_duration_us': np.float64(212.483)}]","[{'name': 'void at::native::elementwise_kernel<128, 2, at::native::gpu_kern...', 'stream': 7, 'mean_duration_us': np.float64(210.61)}]","[[1, 192, 1, 360, 640], [1, 192, 1, 360, 640]]","['float', 'float']","[[44236800, 230400, 230400, 640, 1], [230400, 0, 230400, 640, 1]]","['', '']",210.6142578125,209.9873046875,1.2601682980476439,209.5068359375,212.4833984375,1053.0712890625,5,880257
